scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,CountryAi,0.05013,0.04450,0.08840,0.11080,9.24
500,high_load,WarPreparation,0.04196,0.03270,0.06530,0.39630,7.74
500,high_load,MilitaryAi,0.01919,0.01770,0.03510,0.04140,3.54
500,high_load,FrontlineOrders,0.13693,0.11180,0.27530,0.36930,25.24
500,high_load,MilitaryAction,0.00974,0.00720,0.02280,0.03890,1.80
500,high_load,WarResolution,0.04274,0.03170,0.09870,0.15410,7.88
500,high_load,UiUpdate,0.00164,0.00120,0.00320,0.00770,0.30
1000,normal,TimeUpdate,0.00336,0.00270,0.00480,0.02110,0.92
1000,normal,Economy,0.02726,0.00310,0.01880,0.75150,7.47
1000,normal,Research,0.00604,0.00520,0.01320,0.05100,1.66
1000,normal,Diplomacy,0.01998,0.01840,0.02940,0.06040,5.48
1000,normal,CountryAi,0.08071,0.06960,0.14060,0.21560,22.12
1000,normal,WarPreparation,0.00256,0.00170,0.00500,0.02090,0.70
1000,normal,MilitaryAi,0.00589,0.00470,0.01300,0.02650,1.61
1000,normal,FrontlineOrders,0.00385,0.00190,0.01490,0.01670,1.05
1000,normal,MilitaryAction,0.01298,0.00960,0.02840,0.08140,3.56
1000,normal,WarResolution,0.00319,0.00220,0.00870,0.01700,0.87
1000,normal,UiUpdate,0.00255,0.00120,0.00480,0.02380,0.70
1000,high_load,TimeUpdate,0.00716,0.00310,0.00520,0.23110,0.69
1000,high_load,Economy,0.02615,0.00400,0.00820,0.65420,2.52
1000,high_load,Research,0.00429,0.00340,0.00710,0.01420,0.41
1000,high_load,Diplomacy,0.02175,0.01990,0.03370,0.05030,2.09
1000,high_load,CountryAi,0.08829,0.08120,0.12800,0.21770,8.50
1000,high_load,WarPreparation,0.07936,0.07300,0.13090,0.16450,7.64
1000,high_load,MilitaryAi,0.05823,0.05230,0.08070,0.12790,5.60
1000,high_load,FrontlineOrders,0.44549,0.41140,0.61900,0.72170,42.86
1000,high_load,MilitaryAction,0.01556,0.01330,0.02090,0.05960,1.50
1000,high_load,WarResolution,0.09735,0.08870,0.13080,0.19580,9.37
1000,high_load,UiUpdate,0.00233,0.00130,0.00240,0.05570,0.22
2000,normal,TimeUpdate,0.02297,0.00350,0.01630,0.57250,3.00
2000,normal,Economy,0.14006,0.00580,0.03260,6.55940,18.30
2000,normal,Research,0.00657,0.00340,0.02140,0.10050,0.86
2000,normal,Diplomacy,0.07904,0.05560,0.14700,0.46810,10.33
2000,normal,CountryAi,0.22580,0.15130,0.71590,1.35770,29.50
2000,normal,WarPreparation,0.00413,0.00220,0.01760,0.03740,0.54
2000,normal,MilitaryAi,0.01239,0.00700,0.05750,0.12290,1.62
2000,normal,FrontlineOrders,0.00380,0.00220,0.01450,0.01930,0.50
2000,normal,MilitaryAction,0.02897,0.01710,0.04540,0.45690,3.78
2000,normal,WarResolution,0.00384,0.00280,0.00730,0.03560,0.50
2000,normal,UiUpdate,0.00218,0.00150,0.00410,0.01450,0.29
2000,high_load,TimeUpdate,0.00456,0.00310,0.00730,0.06180,0.19
2000,high_load,Economy,0.05431,0.00780,0.01870,1.38130,2.31
2000,high_load,Research,0.00652,0.00360,0.02220,0.06010,0.28
2000,high_load,Diplomacy,0.07353,0.06950,0.11100,0.15320,3.13
2000,high_load,CountryAi,0.20815,0.18840,0.32340,0.41170,8.85
2000,high_load,WarPreparation,0.19891,0.17870,0.31070,0.40640,8.46
2000,high_load,MilitaryAi,0.20317,0.17370,0.23920,0.84760,8.64
2000,high_load,FrontlineOrders,1.04471,0.94890,1.40830,2.00560,44.44
2000,high_load,MilitaryAction,0.04475,0.03450,0.08320,0.17700,1.90
2000,high_load,WarResolution,0.27351,0.26220,0.38740,0.50490,11.63
2000,high_load,UiUpdate,0.01722,0.00290,0.04420,0.05640,0.73
