scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,WarPreparation,0.03188,0.03090,0.04190,0.04850,6.60
500,high_load,MilitaryAi,0.01752,0.01640,0.02330,0.02760,3.62
500,high_load,FrontlineOrders,0.11603,0.11280,0.13820,0.17620,24.00
500,high_load,MilitaryAction,0.00805,0.00750,0.01130,0.01970,1.67
500,high_load,WarResolution,0.03444,0.03240,0.04870,0.06120,7.12
500,high_load,UiUpdate,0.00152,0.00130,0.00180,0.01060,0.31
1000,normal,TimeUpdate,0.01160,0.00340,0.00860,0.23830,2.95
1000,normal,Economy,0.03008,0.00630,0.02150,0.67670,7.66
1000,normal,Research,0.00692,0.00530,0.01780,0.03400,1.76
1000,normal,Diplomacy,0.01974,0.01940,0.02570,0.03030,5.03
1000,normal,CountryAi,0.07579,0.07390,0.08010,0.14320,19.29
1000,normal,WarPreparation,0.00207,0.00200,0.00250,0.00320,0.53
1000,normal,MilitaryAi,0.00626,0.00530,0.01120,0.01810,1.59
1000,normal,FrontlineOrders,0.00839,0.00870,0.01680,0.02250,2.14
1000,normal,MilitaryAction,0.01610,0.01660,0.02570,0.03330,4.10
1000,normal,WarResolution,0.00341,0.00290,0.00700,0.01720,0.87
1000,normal,UiUpdate,0.00230,0.00150,0.00510,0.01210,0.59
1000,high_load,TimeUpdate,0.00753,0.00290,0.01240,0.23890,0.74
1000,high_load,Economy,0.03536,0.00620,0.01360,1.08890,3.49
1000,high_load,Research,0.00476,0.00360,0.00690,0.03330,0.47
1000,high_load,Diplomacy,0.02160,0.02150,0.02790,0.03000,2.13
1000,high_load,CountryAi,0.08527,0.08610,0.09210,0.09580,8.40
1000,high_load,WarPreparation,0.07280,0.07110,0.08410,0.08950,7.18
1000,high_load,MilitaryAi,0.05540,0.05390,0.06220,0.08490,5.46
1000,high_load,FrontlineOrders,0.41149,0.40600,0.46200,0.52470,40.56
1000,high_load,MilitaryAction,0.01541,0.01470,0.01990,0.02800,1.52
1000,high_load,WarResolution,0.09977,0.09300,0.11410,0.35550,9.83
1000,high_load,UiUpdate,0.00150,0.00140,0.00220,0.00260,0.15
2000,normal,TimeUpdate,0.02649,0.00470,0.01280,0.66790,4.33
2000,normal,Economy,0.05678,0.00730,0.01490,1.54160,9.27
2000,normal,Research,0.00593,0.00350,0.01080,0.06780,0.97
2000,normal,Diplomacy,0.07935,0.06630,0.15940,0.26500,12.96
2000,normal,CountryAi,0.15994,0.15260,0.18810,0.39760,26.12
2000,normal,WarPreparation,0.00267,0.00250,0.00350,0.00760,0.44
2000,normal,MilitaryAi,0.01173,0.01080,0.01950,0.05350,1.92
2000,normal,FrontlineOrders,0.00370,0.00250,0.01190,0.01690,0.60
2000,normal,MilitaryAction,0.02290,0.02190,0.03680,0.03760,3.74
2000,normal,WarResolution,0.00364,0.00300,0.00720,0.01040,0.59
2000,normal,UiUpdate,0.00333,0.00190,0.00790,0.01070,0.54
2000,high_load,TimeUpdate,0.01368,0.00350,0.01220,0.57370,0.57
2000,high_load,Economy,0.06161,0.00770,0.01440,1.70990,2.58
2000,high_load,Research,0.00543,0.00360,0.00880,0.05630,0.23
2000,high_load,Diplomacy,0.09756,0.09580,0.14910,0.16800,4.09
2000,high_load,CountryAi,0.19941,0.19180,0.24990,0.27690,8.36
2000,high_load,WarPreparation,0.19641,0.18890,0.24280,0.29780,8.23
2000,high_load,MilitaryAi,0.19772,0.18890,0.24640,0.32250,8.29
2000,high_load,FrontlineOrders,1.01743,0.98300,1.21260,1.42090,42.63
2000,high_load,MilitaryAction,0.04708,0.04010,0.10940,0.14330,1.97
2000,high_load,WarResolution,0.30443,0.28930,0.38820,0.49060,12.76
2000,high_load,UiUpdate,0.00615,0.00250,0.02360,0.04560,0.26
