scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,CountryAi,0.02573,0.02460,0.03180,0.04860,11.44
500,high_load,WarPreparation,0.01976,0.01950,0.02460,0.02950,8.79
500,high_load,MilitaryAi,0.01159,0.01120,0.01440,0.02160,5.15
500,high_load,FrontlineOrders,0.06524,0.06290,0.07480,0.08430,29.01
500,high_load,MilitaryAction,0.00665,0.00680,0.00790,0.00850,2.96
500,high_load,WarResolution,0.02840,0.02820,0.03480,0.03870,12.63
500,high_load,UiUpdate,0.00091,0.00080,0.00120,0.00380,0.41
1000,normal,TimeUpdate,0.00864,0.00310,0.00850,0.13230,5.92
1000,normal,Economy,0.01519,0.00300,0.00490,0.38670,10.41
1000,normal,Research,0.00361,0.00300,0.00930,0.01190,2.47
1000,normal,Diplomacy,0.00921,0.00890,0.01260,0.03310,6.31
1000,normal,CountryAi,0.04220,0.04050,0.05300,0.08060,28.92
1000,normal,WarPreparation,0.00199,0.00140,0.00390,0.00430,1.36
1000,normal,MilitaryAi,0.00557,0.00570,0.00900,0.01160,3.82
1000,normal,FrontlineOrders,0.00331,0.00230,0.00560,0.02980,2.27
1000,normal,MilitaryAction,0.00870,0.00810,0.01270,0.01590,5.96
1000,normal,WarResolution,0.00300,0.00250,0.00590,0.01180,2.06
1000,normal,UiUpdate,0.00203,0.00200,0.00390,0.00410,1.39
1000,high_load,TimeUpdate,0.00729,0.00310,0.00700,0.12530,1.44
1000,high_load,Economy,0.01571,0.00380,0.00650,0.36710,3.10
1000,high_load,Research,0.00333,0.00320,0.00510,0.01250,0.66
1000,high_load,Diplomacy,0.01050,0.01080,0.01340,0.02180,2.07
1000,high_load,CountryAi,0.04733,0.04640,0.05280,0.06520,9.32
1000,high_load,WarPreparation,0.04249,0.03980,0.05190,0.14160,8.37
1000,high_load,MilitaryAi,0.03133,0.03070,0.03530,0.04170,6.17
1000,high_load,FrontlineOrders,0.22055,0.21800,0.23460,0.35030,43.44
1000,high_load,MilitaryAction,0.01151,0.01120,0.01480,0.01730,2.27
1000,high_load,WarResolution,0.05776,0.05720,0.06630,0.09160,11.38
1000,high_load,UiUpdate,0.00110,0.00090,0.00300,0.00370,0.22
2000,normal,TimeUpdate,0.01231,0.00300,0.00490,0.28500,5.20
2000,normal,Economy,0.03010,0.00390,0.00590,0.79560,12.73
2000,normal,Research,0.00332,0.00300,0.00440,0.01350,1.40
2000,normal,Diplomacy,0.02997,0.02900,0.03610,0.05150,12.67
2000,normal,CountryAi,0.08195,0.07830,0.08510,0.25640,34.65
2000,normal,WarPreparation,0.00237,0.00190,0.00410,0.00870,1.00
2000,normal,MilitaryAi,0.00771,0.00730,0.01060,0.01240,3.26
2000,normal,FrontlineOrders,0.00277,0.00240,0.00490,0.00590,1.17
2000,normal,MilitaryAction,0.01334,0.01250,0.01820,0.02810,5.64
2000,normal,WarResolution,0.00666,0.00220,0.00450,0.24610,2.82
2000,normal,UiUpdate,0.00288,0.00320,0.00420,0.00630,1.22
2000,high_load,TimeUpdate,0.01379,0.00390,0.03340,0.27880,1.25
2000,high_load,Economy,0.03077,0.00480,0.00720,0.82930,2.80
2000,high_load,Research,0.00362,0.00330,0.00540,0.01510,0.33
2000,high_load,Diplomacy,0.03367,0.03240,0.04460,0.06560,3.06
2000,high_load,CountryAi,0.09872,0.09770,0.10590,0.15320,8.97
2000,high_load,WarPreparation,0.08895,0.08670,0.09710,0.13460,8.08
2000,high_load,MilitaryAi,0.09137,0.08930,0.09700,0.16090,8.30
2000,high_load,FrontlineOrders,0.50735,0.49540,0.58810,0.74720,46.09
2000,high_load,MilitaryAction,0.02032,0.01550,0.03380,0.18240,1.85
2000,high_load,WarResolution,0.11612,0.11070,0.13290,0.16950,10.55
2000,high_load,UiUpdate,0.00162,0.00100,0.00420,0.01070,0.15
