scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,UiUpdate,0.00236,0.00210,0.00360,0.00970,0.25
1000,normal,TimeUpdate,0.01414,0.00430,0.01340,0.30780,2.39
1000,normal,Economy,0.03622,0.00520,0.01630,0.91380,6.13
1000,normal,Research,0.00497,0.00310,0.01290,0.03460,0.84
1000,normal,Diplomacy,0.02748,0.02280,0.05170,0.07400,4.65
1000,normal,CountryAi,0.11458,0.08300,0.23410,0.49470,19.40
1000,normal,WarPreparation,0.00232,0.00210,0.00400,0.00630,0.39
1000,normal,MilitaryAi,0.00977,0.00640,0.02160,0.08560,1.65
1000,normal,FrontlineOrders,0.00567,0.00290,0.01330,0.02370,0.96
1000,normal,MilitaryAction,0.01945,0.01750,0.02960,0.09320,3.29
1000,normal,WarResolution,0.00391,0.00330,0.00990,0.01070,0.66
1000,normal,UiUpdate,0.00253,0.00160,0.00660,0.00860,0.43
1000,high_load,TimeUpdate,0.01952,0.00600,0.01660,0.47830,1.11
1000,high_load,Economy,0.06383,0.00900,0.02770,1.86170,3.62
1000,high_load,Research,0.00759,0.00400,0.01990,0.06980,0.43
1000,high_load,Diplomacy,0.07467,0.05340,0.19270,0.47720,4.23
1000,high_load,CountryAi,0.13656,0.10820,0.24580,0.74780,7.74
1000,high_load,WarPreparation,0.11552,0.08340,0.30930,0.50490,6.55
1000,high_load,MilitaryAi,0.10984,0.06900,0.22300,0.75640,6.23
1000,high_load,FrontlineOrders,0.61673,0.51240,1.12480,1.52270,34.96
1000,high_load,MilitaryAction,0.03472,0.02910,0.04420,0.21270,1.97
1000,high_load,WarResolution,0.15460,0.11640,0.31630,0.74560,8.76
1000,high_load,UiUpdate,0.00353,0.00280,0.00730,0.01840,0.20
2000,normal,TimeUpdate,0.02037,0.00530,0.01460,0.44120,2.22
2000,normal,Economy,0.06526,0.00990,0.02580,1.65770,7.12
2000,normal,Research,0.00721,0.00400,0.01920,0.10200,0.79
2000,normal,Diplomacy,0.13924,0.11780,0.29090,0.36780,15.19
2000,normal,CountryAi,0.23523,0.17110,0.44810,1.19310,25.65
2000,normal,WarPreparation,0.00324,0.00270,0.00580,0.01080,0.35
2000,normal,MilitaryAi,0.01170,0.01070,0.01730,0.03040,1.28
2000,normal,FrontlineOrders,0.00622,0.00340,0.01630,0.09480,0.68
2000,normal,MilitaryAction,0.03266,0.02770,0.04510,0.13380,3.56
2000,normal,WarResolution,0.00712,0.00360,0.01160,0.11210,0.78
2000,normal,UiUpdate,0.00454,0.00210,0.01340,0.01940,0.49
2000,high_load,TimeUpdate,0.03228,0.00710,0.04320,0.67390,0.88
2000,high_load,Economy,0.09188,0.01500,0.02530,2.50790,2.50
2000,high_load,Research,0.00731,0.00450,0.01700,0.06630,0.20
2000,high_load,Diplomacy,0.31172,0.24540,0.64460,1.41820,8.47
2000,high_load,CountryAi,0.32358,0.28830,0.51220,1.20670,8.79
2000,high_load,WarPreparation,0.31087,0.22360,0.86570,1.25180,8.45
2000,high_load,MilitaryAi,0.28788,0.22170,0.53140,1.26010,7.82
2000,high_load,FrontlineOrders,1.34861,1.18920,2.28150,2.69610,36.65
2000,high_load,MilitaryAction,0.09007,0.06520,0.23510,0.64290,2.45
2000,high_load,WarResolution,0.40093,0.34410,0.77210,1.29570,10.90
2000,high_load,UiUpdate,0.00859,0.00420,0.01560,0.12870,0.23
