scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,TimeUpdate,0.00399,0.00330,0.01110,0.01340,0.77
500,high_load,Economy,0.01531,0.00380,0.01270,0.32320,2.93
500,high_load,Research,0.00475,0.00390,0.00830,0.01570,0.91
500,high_load,Diplomacy,0.00922,0.01050,0.01430,0.01610,1.77
500,high_load,CountryAi,0.06749,0.06670,0.07370,0.07800,12.93
500,high_load,WarPreparation,0.03329,0.03130,0.03960,0.08770,6.38
500,high_load,MilitaryAi,0.01797,0.01750,0.02390,0.02540,3.44
500,high_load,FrontlineOrders,0.12225,0.11650,0.13850,0.23560,23.43
500,high_load,MilitaryAction,0.00857,0.00790,0.01290,0.02070,1.64
500,high_load,WarResolution,0.03846,0.03510,0.05160,0.11510,7.37
500,high_load,UiUpdate,0.00150,0.00140,0.00190,0.00410,0.29
1000,normal,TimeUpdate,0.00572,0.00340,0.00650,0.11590,1.33
1000,normal,Economy,0.02780,0.00430,0.01020,0.72630,6.46
1000,normal,Research,0.00478,0.00360,0.01380,0.02140,1.11
1000,normal,Diplomacy,0.02202,0.02130,0.02580,0.07080,5.11
1000,normal,CountryAi,0.14424,0.14160,0.16590,0.19230,33.50
1000,normal,WarPreparation,0.00247,0.00210,0.00330,0.01740,0.57
1000,normal,MilitaryAi,0.00531,0.00520,0.00710,0.00830,1.23
1000,normal,FrontlineOrders,0.00390,0.00220,0.00790,0.02380,0.91
1000,normal,MilitaryAction,0.01322,0.01080,0.02310,0.03520,3.07
1000,normal,WarResolution,0.00323,0.00280,0.00550,0.01830,0.75
1000,normal,UiUpdate,0.00200,0.00140,0.00460,0.01070,0.47
1000,high_load,TimeUpdate,0.00742,0.00300,0.00450,0.25510,0.70
1000,high_load,Economy,0.02818,0.00620,0.01190,0.69420,2.65
1000,high_load,Research,0.00504,0.00350,0.00960,0.02630,0.47
1000,high_load,Diplomacy,0.02360,0.02160,0.03160,0.07960,2.22
1000,high_load,CountryAi,0.14213,0.14220,0.15010,0.16140,13.36
1000,high_load,WarPreparation,0.07537,0.07610,0.08430,0.08740,7.09
1000,high_load,MilitaryAi,0.05444,0.05340,0.06150,0.07020,5.12
1000,high_load,FrontlineOrders,0.41219,0.40680,0.43490,0.52230,38.75
1000,high_load,MilitaryAction,0.01546,0.01470,0.02190,0.02590,1.45
1000,high_load,WarResolution,0.09435,0.09230,0.10680,0.17220,8.87
1000,high_load,UiUpdate,0.00163,0.00150,0.00250,0.00600,0.15
2000,normal,TimeUpdate,0.00808,0.00320,0.00550,0.28170,1.03
2000,normal,Economy,0.05986,0.00680,0.01080,1.72950,7.62
2000,normal,Research,0.00483,0.00340,0.00900,0.03280,0.62
2000,normal,Diplomacy,0.06684,0.05930,0.10150,0.16250,8.51
2000,normal,CountryAi,0.38538,0.37500,0.46250,0.49030,49.06
2000,normal,WarPreparation,0.00305,0.00230,0.00350,0.04260,0.39
2000,normal,MilitaryAi,0.00865,0.00770,0.01150,0.03100,1.10
2000,normal,FrontlineOrders,0.00318,0.00230,0.00790,0.00880,0.41
2000,normal,MilitaryAction,0.02097,0.01850,0.03160,0.06230,2.67
2000,normal,WarResolution,0.00289,0.00260,0.00360,0.01000,0.37
2000,normal,UiUpdate,0.00236,0.00140,0.00360,0.03530,0.30
2000,high_load,TimeUpdate,0.01013,0.00390,0.01320,0.28510,0.38
2000,high_load,Economy,0.05755,0.00740,0.01310,1.56400,2.15
2000,high_load,Research,0.00649,0.00450,0.01130,0.03570,0.24
2000,high_load,Diplomacy,0.09759,0.08820,0.15930,0.27410,3.65
2000,high_load,CountryAi,0.39038,0.37760,0.49360,0.58840,14.61
2000,high_load,WarPreparation,0.19814,0.18550,0.30800,0.46530,7.42
2000,high_load,MilitaryAi,0.19498,0.18440,0.24220,0.32240,7.30
2000,high_load,FrontlineOrders,1.12282,1.02920,1.65570,2.90990,42.03
2000,high_load,MilitaryAction,0.05211,0.04770,0.07330,0.22210,1.95
2000,high_load,WarResolution,0.29521,0.27640,0.39800,0.67630,11.05
2000,high_load,UiUpdate,0.00673,0.00230,0.04600,0.06140,0.25
