scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,WarPreparation,0.00233,0.00230,0.00340,0.00360,0.30
2000,normal,MilitaryAi,0.01055,0.00850,0.01810,0.06190,1.35
2000,normal,FrontlineOrders,0.00683,0.00300,0.02290,0.02560,0.87
2000,normal,MilitaryAction,0.02392,0.02300,0.03350,0.04250,3.05
2000,normal,WarResolution,0.00337,0.00280,0.00340,0.01980,0.43
2000,normal,UiUpdate,0.00197,0.00140,0.00450,0.01330,0.25
2000,high_load,TimeUpdate,0.00813,0.00330,0.00700,0.27040,0.30
2000,high_load,Economy,0.05801,0.00680,0.02090,1.66480,2.18
2000,high_load,Research,0.00634,0.00400,0.02170,0.03500,0.24
2000,high_load,Diplomacy,0.08891,0.08360,0.16240,0.19320,3.34
2000,high_load,CountryAi,0.40744,0.38310,0.54290,0.62610,15.29
2000,high_load,WarPreparation,0.20117,0.18570,0.29990,0.44750,7.55
2000,high_load,MilitaryAi,0.19948,0.18030,0.29720,0.36450,7.48
2000,high_load,FrontlineOrders,1.09036,1.02760,1.41320,2.13110,40.91
2000,high_load,MilitaryAction,0.05434,0.05800,0.07450,0.09190,2.04
2000,high_load,WarResolution,0.29844,0.27940,0.41740,0.46250,11.20
2000,high_load,UiUpdate,0.00413,0.00210,0.00850,0.05020,0.15
