scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,TimeUpdate,0.00870,0.00470,0.01370,0.08740,1.10
500,high_load,Economy,0.03626,0.00480,0.01470,1.11330,4.58
500,high_load,Research,0.00648,0.00380,0.01360,0.06490,0.82
500,high_load,Diplomacy,0.01244,0.00970,0.02660,0.06830,1.57
500,high_load,CountryAi,0.05333,0.04960,0.07380,0.14170,6.73
500,high_load,WarPreparation,0.04044,0.03230,0.06290,0.25320,5.11
500,high_load,MilitaryAi,0.02405,0.02360,0.03450,0.04550,3.04
500,high_load,FrontlineOrders,0.14602,0.12100,0.16920,0.75110,18.43
500,high_load,MilitaryAction,0.01730,0.01510,0.02750,0.04570,2.18
500,high_load,WarResolution,0.04768,0.03940,0.10510,0.19700,6.02
500,high_load,UiUpdate,0.00187,0.00170,0.00270,0.00560,0.24
1000,normal,TimeUpdate,0.01443,0.00360,0.01190,0.27280,2.43
1000,normal,Economy,0.06854,0.00430,0.01980,3.03830,11.53
1000,normal,Research,0.00452,0.00270,0.01170,0.04340,0.76
1000,normal,Diplomacy,0.02468,0.02080,0.05830,0.08330,4.15
1000,normal,CountryAi,0.09114,0.08080,0.14050,0.24250,15.33
1000,normal,WarPreparation,0.00224,0.00210,0.00350,0.00470,0.38
1000,normal,MilitaryAi,0.00634,0.00530,0.01170,0.02400,1.07
1000,normal,FrontlineOrders,0.00455,0.00250,0.01380,0.02170,0.76
1000,normal,MilitaryAction,0.02121,0.01420,0.02880,0.25800,3.57
1000,normal,WarResolution,0.00359,0.00290,0.00910,0.01520,0.60
1000,normal,UiUpdate,0.00181,0.00140,0.00450,0.00860,0.30
1000,high_load,TimeUpdate,0.02131,0.00510,0.01410,0.69380,1.43
1000,high_load,Economy,0.04161,0.00630,0.01550,1.26890,2.79
1000,high_load,Research,0.00496,0.00360,0.01250,0.03030,0.33
1000,high_load,Diplomacy,0.05260,0.04380,0.08300,0.26110,3.53
1000,high_load,CountryAi,0.11167,0.09540,0.19240,0.57080,7.49
1000,high_load,WarPreparation,0.09259,0.08240,0.12590,0.41630,6.21
1000,high_load,MilitaryAi,0.06971,0.06570,0.08170,0.21760,4.68
1000,high_load,FrontlineOrders,0.48357,0.44720,0.69490,0.95400,32.44
1000,high_load,MilitaryAction,0.03047,0.02520,0.04590,0.25900,2.04
1000,high_load,WarResolution,0.12894,0.11240,0.18220,0.59510,8.65
1000,high_load,UiUpdate,0.00288,0.00240,0.00560,0.01340,0.19
2000,normal,TimeUpdate,0.02826,0.00480,0.01190,0.70060,2.37
2000,normal,Economy,0.07913,0.00830,0.01810,2.51970,6.64
2000,normal,Research,0.01321,0.00350,0.01470,0.50030,1.11
2000,normal,Diplomacy,0.18674,0.13260,0.40250,0.99310,15.66
2000,normal,CountryAi,0.30785,0.18250,0.80170,2.45780,25.81
2000,normal,WarPreparation,0.00350,0.00290,0.00670,0.01190,0.29
2000,normal,MilitaryAi,0.01214,0.01080,0.02430,0.02920,1.02
2000,normal,FrontlineOrders,0.00445,0.00340,0.01270,0.01600,0.37
2000,normal,MilitaryAction,0.02980,0.02580,0.04790,0.15300,2.50
2000,normal,WarResolution,0.00444,0.00380,0.00850,0.01740,0.37
2000,normal,UiUpdate,0.00295,0.00190,0.00840,0.01310,0.25
2000,high_load,TimeUpdate,0.02669,0.00610,0.01590,0.59930,0.77
2000,high_load,Economy,0.06476,0.01200,0.02880,1.69640,1.87
2000,high_load,Research,0.00554,0.00410,0.01440,0.03650,0.16
2000,high_load,Diplomacy,0.25253,0.23210,0.49270,0.69120,7.28
2000,high_load,CountryAi,0.25246,0.23050,0.39680,0.41600,7.28
2000,high_load,WarPreparation,0.29402,0.20960,0.96990,1.21290,8.48
2000,high_load,MilitaryAi,0.27470,0.20410,0.65390,1.20590,7.92
2000,high_load,FrontlineOrders,1.36505,1.17980,2.39730,3.47380,39.36
2000,high_load,MilitaryAction,0.09417,0.05440,0.29650,0.62480,2.72
2000,high_load,WarResolution,0.37605,0.32040,0.61280,1.54710,10.84
2000,high_load,UiUpdate,0.00533,0.00400,0.01170,0.04160,0.15
