scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
1000,high_load,FrontlineOrders,0.46873,0.41900,0.69250,0.83140,40.03
1000,high_load,MilitaryAction,0.02404,0.02090,0.03940,0.05680,2.05
1000,high_load,WarResolution,0.11210,0.10090,0.15340,0.23780,9.57
1000,high_load,UiUpdate,0.00251,0.00170,0.00380,0.02520,0.21
2000,normal,TimeUpdate,0.03513,0.00700,0.02870,1.02350,4.86
2000,normal,Economy,0.06125,0.01150,0.02680,1.58940,8.48
2000,normal,Research,0.00670,0.00400,0.02020,0.04380,0.93
2000,normal,Diplomacy,0.08540,0.06210,0.19090,0.31740,11.82
2000,normal,CountryAi,0.19432,0.15270,0.33850,0.51570,26.90
2000,normal,WarPreparation,0.00332,0.00240,0.00540,0.02800,0.46
2000,normal,MilitaryAi,0.01555,0.01390,0.03030,0.03720,2.15
2000,normal,FrontlineOrders,0.00442,0.00330,0.01100,0.01870,0.61
2000,normal,MilitaryAction,0.03020,0.02770,0.04620,0.07980,4.18
2000,normal,WarResolution,0.00451,0.00370,0.00850,0.02060,0.62
2000,normal,UiUpdate,0.00521,0.00460,0.01050,0.01680,0.72
2000,high_load,TimeUpdate,0.01733,0.00450,0.01930,0.66370,0.70
2000,high_load,Economy,0.06355,0.00940,0.02250,1.69860,2.58
2000,high_load,Research,0.00626,0.00360,0.01920,0.06020,0.25
2000,high_load,Diplomacy,0.09067,0.08510,0.16260,0.23950,3.68
2000,high_load,CountryAi,0.21605,0.19350,0.33150,0.55250,8.77
2000,high_load,WarPreparation,0.18182,0.16830,0.27300,0.34420,7.38
2000,high_load,MilitaryAi,0.20493,0.17890,0.32600,0.43890,8.32
2000,high_load,FrontlineOrders,1.08947,1.01070,1.41950,1.55480,44.21
2000,high_load,MilitaryAction,0.04597,0.04210,0.06850,0.09370,1.87
2000,high_load,WarResolution,0.29371,0.25480,0.45350,0.70310,11.92
2000,high_load,UiUpdate,0.00806,0.00210,0.03910,0.09810,0.33
