scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
2000,normal,TimeUpdate,0.02634,0.00420,0.01170,0.67450,3.14
2000,normal,Economy,0.06731,0.00640,0.01870,2.06110,8.02
2000,normal,Research,0.00643,0.00330,0.02040,0.03990,0.77
2000,normal,Diplomacy,0.13111,0.08850,0.28330,0.92760,15.62
2000,normal,CountryAi,0.21691,0.16860,0.33500,1.51290,25.84
2000,normal,WarPreparation,0.00298,0.00240,0.00600,0.01270,0.35
2000,normal,MilitaryAi,0.01125,0.00940,0.02280,0.02590,1.34
2000,normal,FrontlineOrders,0.00463,0.00290,0.01280,0.01950,0.55
2000,normal,MilitaryAction,0.02662,0.02470,0.03410,0.13980,3.17
2000,normal,WarResolution,0.00613,0.00360,0.00680,0.13210,0.73
2000,normal,UiUpdate,0.00334,0.00180,0.01030,0.01400,0.40
2000,high_load,TimeUpdate,0.04854,0.00670,0.04250,1.26240,1.26
2000,high_load,Economy,0.08539,0.01470,0.13160,2.44360,2.22
2000,high_load,Research,0.00628,0.00440,0.01460,0.04010,0.16
2000,high_load,Diplomacy,0.31176,0.28240,0.56400,1.03460,8.10
2000,high_load,CountryAi,0.31890,0.26020,0.72040,0.95630,8.29
2000,high_load,WarPreparation,0.27005,0.22070,0.55550,0.81470,7.02
2000,high_load,MilitaryAi,0.29149,0.21140,0.54230,1.34930,7.57
2000,high_load,FrontlineOrders,1.40945,1.18890,2.57410,3.44440,36.63
2000,high_load,MilitaryAction,0.14008,0.05870,0.42130,1.94810,3.64
2000,high_load,WarResolution,0.43318,0.33460,0.84510,1.52080,11.26
2000,high_load,UiUpdate,0.00754,0.00460,0.01470,0.07780,0.20
