scale,scenario,set_name,mean_ms,median_ms,p95_ms,max_ms,pct_of_overall_mean
500,high_load,Research,0.00302,0.00290,0.00530,0.00910,1.30
500,high_load,Diplomacy,0.00356,0.00310,0.00580,0.00700,1.53
500,high_load,CountryAi,0.02570,0.02380,0.03400,0.04080,11.07
500,high_load,WarPreparation,0.01780,0.01710,0.02070,0.02840,7.67
500,high_load,MilitaryAi,0.01203,0.01150,0.01560,0.02310,5.18
500,high_load,FrontlineOrders,0.06465,0.06360,0.07190,0.08920,27.86
500,high_load,MilitaryAction,0.00786,0.00740,0.00900,0.03220,3.39
500,high_load,WarResolution,0.02458,0.02190,0.02960,0.13920,10.59
500,high_load,UiUpdate,0.00102,0.00080,0.00330,0.00380,0.44
1000,normal,TimeUpdate,0.00833,0.00330,0.02060,0.12600,5.36
1000,normal,Economy,0.01848,0.00370,0.00530,0.51790,11.90
1000,normal,Research,0.00335,0.00300,0.00480,0.01810,2.16
1000,normal,Diplomacy,0.00911,0.00870,0.01510,0.02570,5.87
1000,normal,CountryAi,0.04185,0.04130,0.04750,0.05350,26.96
1000,normal,WarPreparation,0.00155,0.00090,0.00360,0.00420,1.00
1000,normal,MilitaryAi,0.00613,0.00620,0.00930,0.01330,3.95
1000,normal,FrontlineOrders,0.00331,0.00270,0.00600,0.01640,2.13
1000,normal,MilitaryAction,0.00925,0.00880,0.01280,0.02440,5.96
1000,normal,WarResolution,0.00336,0.00270,0.00550,0.02710,2.17
1000,normal,UiUpdate,0.00220,0.00210,0.00420,0.00640,1.42
1000,high_load,TimeUpdate,0.00845,0.00260,0.00570,0.21120,1.68
1000,high_load,Economy,0.01600,0.00370,0.00600,0.37620,3.19
1000,high_load,Research,0.00358,0.00320,0.00690,0.03020,0.71
1000,high_load,Diplomacy,0.00944,0.00990,0.01320,0.01430,1.88
1000,high_load,CountryAi,0.04542,0.04500,0.04930,0.07090,9.05
1000,high_load,WarPreparation,0.03720,0.03590,0.04340,0.05640,7.41
1000,high_load,MilitaryAi,0.03141,0.03050,0.03340,0.07030,6.26
1000,high_load,FrontlineOrders,0.21535,0.21350,0.23860,0.25100,42.89
1000,high_load,MilitaryAction,0.01204,0.01120,0.01420,0.03650,2.40
1000,high_load,WarResolution,0.05202,0.05090,0.06000,0.10210,10.36
1000,high_load,UiUpdate,0.00110,0.00090,0.00160,0.00700,0.22
2000,normal,TimeUpdate,0.01207,0.00330,0.00540,0.28070,4.98
2000,normal,Economy,0.02911,0.00390,0.00640,0.75970,12.01
2000,normal,Research,0.00368,0.00330,0.00500,0.01530,1.52
2000,normal,Diplomacy,0.03014,0.02890,0.03470,0.05030,12.44
2000,normal,CountryAi,0.07777,0.07620,0.08260,0.13660,32.09
2000,normal,WarPreparation,0.00251,0.00310,0.00400,0.00430,1.03
2000,normal,MilitaryAi,0.00717,0.00730,0.01010,0.01330,2.96
2000,normal,FrontlineOrders,0.00316,0.00260,0.00570,0.00780,1.30
2000,normal,MilitaryAction,0.01462,0.01270,0.01960,0.09690,6.03
2000,normal,WarResolution,0.00305,0.00220,0.00540,0.01410,1.26
2000,normal,UiUpdate,0.00256,0.00280,0.00410,0.00460,1.06
2000,high_load,TimeUpdate,0.01179,0.00270,0.00570,0.26710,1.12
2000,high_load,Economy,0.03151,0.00430,0.00690,0.92300,2.99
2000,high_load,Research,0.00366,0.00340,0.00650,0.01550,0.35
2000,high_load,Diplomacy,0.03211,0.03120,0.03880,0.05320,3.04
2000,high_load,CountryAi,0.09318,0.09230,0.10360,0.10950,8.83
2000,high_load,WarPreparation,0.08319,0.08260,0.08830,0.09630,7.88
2000,high_load,MilitaryAi,0.09386,0.08680,0.09550,0.37470,8.89
2000,high_load,FrontlineOrders,0.48707,0.47760,0.54000,0.63490,46.15
2000,high_load,MilitaryAction,0.01614,0.01460,0.02210,0.02600,1.53
2000,high_load,WarResolution,0.11762,0.10890,0.16460,0.23320,11.14
2000,high_load,UiUpdate,0.00150,0.00090,0.00380,0.01500,0.14
